Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
7,1706813149190,01/02/2024 18:45:49,1706813149190,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1706813149191,01/02/2024 18:45:49,1706813149191,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1706813149192,01/02/2024 18:45:49,1706813149192,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1706813149193,01/02/2024 18:45:49,1706813149193,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1706813149195,01/02/2024 18:45:49,1706813149195,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,It was difficult because I need pink to be able to read properly.,,,fb_comment,3,object-4
12,1706813149197,01/02/2024 18:45:49,1706813149197,0,01/02/2024 18:45:49,158033,3,questionnaire-eibn,,34699247,BLIND,10260593,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 115.0.0.0,1536x864,1536x740,,,0,Feedback,2,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1707144164433,05/02/2024 14:42:44,1707144164433,0,05/02/2024 14:42:44,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1707144178065,05/02/2024 14:42:58,1707144178065,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1707144178065,05/02/2024 14:42:58,1707144178065,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1707144178066,05/02/2024 14:42:58,1707144178066,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1707144178067,05/02/2024 14:42:58,1707144178067,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1707144178067,05/02/2024 14:42:58,1707144178067,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1707144178068,05/02/2024 14:42:58,1707144178068,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1707144178068,05/02/2024 14:42:58,1707144178068,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1707144178069,05/02/2024 14:42:58,1707144178069,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1707144178069,05/02/2024 14:42:58,1707144178069,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,Good!,,,fb_comment,3,object-4
11,1707144178070,05/02/2024 14:42:58,1707144178070,0,05/02/2024 14:42:58,158033,3,questionnaire-eibn,,34812322,BLIND,10289721,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,adhd,set 2,,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1707231289078,06/02/2024 14:54:49,1707231289078,0,06/02/2024 14:54:49,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,BEGIN,,,,,
2,1707231310973,06/02/2024 14:55:10,1707231310973,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1707231310973,06/02/2024 14:55:10,1707231310973,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1707231310973,06/02/2024 14:55:10,1707231310973,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1707231310973,06/02/2024 14:55:10,1707231310973,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1707231310974,06/02/2024 14:55:10,1707231310974,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1707231310974,06/02/2024 14:55:10,1707231310974,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1707231310974,06/02/2024 14:55:10,1707231310974,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1707231310974,06/02/2024 14:55:10,1707231310974,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1707231310975,06/02/2024 14:55:10,1707231310975,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1707231310975,06/02/2024 14:55:10,1707231310975,0,06/02/2024 14:55:10,158033,3,questionnaire-eibn,,34852401,BLIND,10301401,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x919,,,0,Feedback,2,set 1,dyslexia,,,,,Neurodiverse,,ACCEPT,,,,,5,,END,,,,,
1,1707240744412,06/02/2024 17:32:24,1707240744412,0,06/02/2024 17:32:24,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,,,,,5,,BEGIN,,,,,
2,1707240764735,06/02/2024 17:32:44,1707240764735,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1707240764735,06/02/2024 17:32:44,1707240764735,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1707240764736,06/02/2024 17:32:44,1707240764736,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
5,1707240764736,06/02/2024 17:32:44,1707240764736,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1707240764737,06/02/2024 17:32:44,1707240764737,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1707240764738,06/02/2024 17:32:44,1707240764738,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1707240764738,06/02/2024 17:32:44,1707240764738,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1707240764739,06/02/2024 17:32:44,1707240764739,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1707240764740,06/02/2024 17:32:44,1707240764740,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,,,,fb_comment,3,object-4
11,1707240764741,06/02/2024 17:32:44,1707240764741,0,06/02/2024 17:32:44,158033,3,questionnaire-eibn,,34860871,BLIND,10304759,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 121.0.0.0,1536x864,1488x755,,,0,Feedback,2,,control,,,,set 1,Controls,ACCEPT,,,,,,5,,END,,,,,
1,1707243993997,06/02/2024 18:26:33,1707243993997,0,06/02/2024 18:26:33,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,,,,,5,,BEGIN,,,,,
2,1707244092790,06/02/2024 18:28:12,1707244092790,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,__other,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1707244092791,06/02/2024 18:28:12,1707244092791,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,4,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1707244092791,06/02/2024 18:28:12,1707244092791,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,other,A quiet room with a lot of distractions,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
5,1707244092792,06/02/2024 18:28:12,1707244092792,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
6,1707244092792,06/02/2024 18:28:12,1707244092792,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, to answer a call.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
7,1707244092793,06/02/2024 18:28:12,1707244092793,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I checked my messages.",1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
8,1707244092793,06/02/2024 18:28:12,1707244092793,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I played music.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
9,1707244092794,06/02/2024 18:28:12,1707244092794,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,"Yes, I had video playing on the side.",0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
10,1707244092794,06/02/2024 18:28:12,1707244092794,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,__other,0,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
11,1707244092795,06/02/2024 18:28:12,1707244092795,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,How did you find participating in this experiment? Please tell us anything you'd like to share about your experience.,response,value,"It was more diffcult than I expected, especially the reading and comprehension. 

The 'right' noise in the reading activity was unpleasent! ",,,fb_comment,3,object-4
12,1707244092795,06/02/2024 18:28:12,1707244092795,0,06/02/2024 18:28:12,158033,3,questionnaire-eibn,,34863380,BLIND,10305389,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1280x720,1280x551,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,,,,,5,,END,,,,,
1,1707309457421,07/02/2024 12:37:37,1707309457421,0,07/02/2024 12:37:37,158033,3,questionnaire-eibn,,34883728,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,,,,,5,,BEGIN,,,,,
2,1707309478072,07/02/2024 12:37:58,1707309478072,0,07/02/2024 12:37:58,158033,3,questionnaire-eibn,,34883728,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,value,A quiet room with no distraction.,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
3,1707309478072,07/02/2024 12:37:58,1707309478072,0,07/02/2024 12:37:58,158033,3,questionnaire-eibn,,34883728,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Which best describes the environment you completed the experiment in?,response,quantised,1,,A quiet room with no distraction.|A quiet public space with minimal distraction (such as a library).|A public space with considerable background noise (such as a cafe).,fb_environment,1,object-2
4,1707309478072,07/02/2024 12:37:58,1707309478072,0,07/02/2024 12:37:58,158033,3,questionnaire-eibn,,34883728,BLIND,10312025,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x788,,,0,Feedback,2,,control,,,,set 2,Controls,ACCEPT,,Page 1,rnfxsa,1,Did you use your phone at any point during the experiment? (Select all that apply),response,No,1,,"No|Yes, to answer a call.|Yes, I checked my messages.|Yes, I played music.|Yes, I had video playing on the side.",fb_phone,2,object-3
